material_id,formula,formation_energy,e_above_hull,comp_group,elements_set,elements,fractions,element_indices
mp-983594,Al3Ga,0.043444178,0.043444178,Al:0.75|Ga:0.25,"{'Al', 'Ga'}","Al,Ga","0.75000000,0.25000000","3,39"
mp-27531,TeMo5O16,-1.873891724962122,0.00642770397728,Mo:0.25|O:0.75|Te:0.05,"{'O', 'Mo', 'Te'}","Mo,O,Te","0.22727273,0.72727273,0.04545455","62,73,105"
mp-1075948,Sr7CaTi5Mn3O24,-3.142417415761495,0.020576311583354,Ca:0.00|Mn:0.05|O:0.60|Sr:0.15|Ti:0.10,"{'O', 'Ti', 'Mn', 'Ca', 'Sr'}","Ca,Mn,O,Sr,Ti","0.02500000,0.07500000,0.60000000,0.17500000,0.12500000","17,61,73,101,107"
mp-864995,DyAl3,-0.480560818749998,0.0,Al:0.75|Dy:0.25,"{'Al', 'Dy'}","Al,Dy","0.75000000,0.25000000","3,30"
mp-1111419,K2TlMoF6,-2.689483886783335,0.041906557999999,F:0.60|K:0.20|Mo:0.10|Tl:0.10,"{'F', 'Mo', 'K', 'Tl'}","F,K,Mo,Tl","0.60000000,0.20000000,0.10000000,0.10000000","34,51,62,108"
mp-1204733,GeBiH8C2S4N,-0.396640713823529,0.02499399058088,Bi:0.05|C:0.10|Ge:0.05|H:0.45|N:0.05|S:0.25,"{'C', 'H', 'Ge', 'S', 'N', 'Bi'}","Bi,C,Ge,H,N,S","0.05882353,0.11764706,0.05882353,0.47058824,0.05882353,0.23529412","13,16,41,42,64,93"
mp-1114008,Rb2AlTlCl6,-1.9625217438333344,0.062537633499999,Al:0.10|Cl:0.60|Rb:0.20|Tl:0.10,"{'Al', 'Cl', 'Rb', 'Tl'}","Al,Cl,Rb,Tl","0.10000000,0.60000000,0.20000000,0.10000000","3,21,86,108"
mp-8048,NdNi4B,-0.421623020277775,0.0,B:0.15|Nd:0.15|Ni:0.65,"{'Nd', 'Ni', 'B'}","B,Nd,Ni","0.16666667,0.16666667,0.66666667","9,67,70"
mp-1182893,Al5O8,-3.231499842,0.063260742,Al:0.40|O:0.60,"{'Al', 'O'}","Al,O","0.38461538,0.61538462","3,73"
mp-560870,BaGa2B2O7,-2.763670269861109,0.0,B:0.15|Ba:0.10|Ga:0.15|O:0.60,"{'Ba', 'O', 'Ga', 'B'}","B,Ba,Ga,O","0.16666667,0.08333333,0.16666667,0.58333333","9,10,39,73"
mp-22385,Np(Al2Fe)4,-0.311172252980778,0.0,Al:0.50|Fe:0.25|Np:0.25,"{'Al', 'Fe', 'Np'}","Al,Fe,Np","0.50000000,0.25000000,0.25000000","3,35,72"
mp-2715319,Na3HfTiSi2PO12,-3.111022910355707,0.020128376577783,Hf:0.05|Na:0.15|O:0.60|P:0.05|Si:0.10|Ti:0.05,"{'Na', 'O', 'Hf', 'Ti', 'Si', 'P'}","Hf,Na,O,P,Si,Ti","0.05000000,0.15000000,0.60000000,0.05000000,0.10000000,0.05000000","44,65,73,76,98,107"
mp-1224285,HfTaC2,-0.9431467493333372,0.0,C:0.50|Hf:0.25|Ta:0.25,"{'Ta', 'Hf', 'C'}","C,Hf,Ta","0.50000000,0.25000000,0.25000000","16,44,102"
mp-759972,VF4,-2.992888869,0.044573431999999,F:0.80|V:0.20,"{'F', 'V'}","F,V","0.80000000,0.20000000","34,112"
mp-698687,K4Mn2H16S4O23,-1.650788806323715,0.080360796964295,H:0.35|K:0.10|Mn:0.05|O:0.45|S:0.10,"{'O', 'K', 'H', 'Mn', 'S'}","H,K,Mn,O,S","0.32653061,0.08163265,0.04081633,0.46938776,0.08163265","42,51,61,73,93"
mp-1184451,EuPbAu2,-0.5463673262500011,0.011425601249999,Au:0.50|Eu:0.25|Pb:0.25,"{'Au', 'Eu', 'Pb'}","Au,Eu,Pb","0.50000000,0.25000000,0.25000000","8,33,78"
mp-1177395,Li4Mn3CoCu2(PO4)6,-2.312346233624589,0.084746907437515,Co:0.05|Cu:0.15|Li:0.25|Mn:0.20|O:0.25|P:0.05,"{'O', 'P', 'Li', 'Co', 'Mn', 'Cu'}","Co,Cu,Li,Mn,O,P","0.06666667,0.13333333,0.26666667,0.20000000,0.26666667,0.06666667","24,27,54,61,73,76"
mp-1175187,Li7Mn4CoO12,-2.078944133544061,0.022104670104159,Co:0.05|Li:0.30|Mn:0.15|O:0.50,"{'O', 'Co', 'Mn', 'Li'}","Co,Li,Mn,O","0.04166667,0.29166667,0.16666667,0.50000000","24,54,61,73"
mp-1520316,KGdNb4O12,-3.070692612069445,0.097003095833331,Gd:0.05|K:0.05|Nb:0.20|O:0.65,"{'Nb', 'O', 'K', 'Gd'}","Gd,K,Nb,O","0.05555556,0.05555556,0.22222222,0.66666667","40,51,66,73"
mp-1198390,Rb2MnH12(SeO7)2,-1.45393466556834,0.0,H:0.50|Mn:0.05|O:0.30|Rb:0.10|Se:0.05,"{'O', 'Rb', 'H', 'Mn', 'Se'}","H,Mn,O,Rb,Se","0.52173913,0.04347826,0.30434783,0.08695652,0.04347826","42,61,73,86,96"
mp-2207,NbSe2,-0.983443457708332,0.0,Nb:0.35|Se:0.65,"{'Nb', 'Se'}","Nb,Se","0.33333333,0.66666667","66,96"
mp-567747,Co7Mo6,0.011532919358971,0.011532919358973,Co:0.55|Mo:0.45,"{'Co', 'Mo'}","Co,Mo","0.53846154,0.46153846","24,62"
mp-675681,Ba4Er3F17,-4.338340205,0.000271322,Ba:0.15|Er:0.10|F:0.70,"{'F', 'Er', 'Ba'}","Ba,Er,F","0.16666667,0.12500000,0.70833333","10,31,34"
mp-1101268,VFe7(PO4)12,-2.153497437436975,0.089298402046572,Fe:0.55|O:0.30|P:0.10|V:0.10,"{'Fe', 'V', 'O', 'P'}","Fe,O,P,V","0.53846154,0.30769231,0.07692308,0.07692308","35,73,76,112"
mp-1079355,Nd(AsRh)2,-0.9209495045000012,0.0,As:0.35|Nd:0.35|Rh:0.35,"{'Rh', 'Nd', 'As'}","As,Nd,Rh","0.33333333,0.33333333,0.33333333","6,67,90"
mp-772310,VCrO5,-1.9522284903571432,0.095270891017861,Cr:0.15|O:0.70|V:0.15,"{'V', 'O', 'Cr'}","Cr,O,V","0.14285714,0.71428571,0.14285714","25,73,112"
mp-556753,V2Cu5(HO3)4,-1.404490512391304,0.041132449130438,Cu:0.45|H:0.10|O:0.25|V:0.20,"{'Cu', 'V', 'O', 'H'}","Cu,H,O,V","0.45454545,0.09090909,0.27272727,0.18181818","27,42,73,112"
mp-891361,Na2FeO3,-1.634179522543101,0.017458380416667,Fe:0.15|Na:0.35|O:0.50,"{'Fe', 'O', 'Na'}","Fe,Na,O","0.16666667,0.33333333,0.50000000","35,65,73"
mp-2712820,Na6Ti2Zn6SiS11O48,-2.118391377758233,0.038052474679054,Na:0.10|O:0.65|S:0.15|Si:0.00|Ti:0.05|Zn:0.10,"{'Na', 'O', 'Ti', 'Si', 'S', 'Zn'}","Na,O,S,Si,Ti,Zn","0.08108108,0.64864865,0.14864865,0.01351351,0.02702703,0.08108108","65,73,93,98,107,117"
mp-1246504,Ca4OsN4,-0.7816163894444441,0.006166984861112,Ca:0.45|N:0.45|Os:0.10,"{'Os', 'N', 'Ca'}","Ca,N,Os","0.44444444,0.44444444,0.11111111","17,64,75"
mp-557403,LiFe2F6,-2.753536442592592,0.0,F:0.65|Fe:0.20|Li:0.10,"{'Fe', 'F', 'Li'}","F,Fe,Li","0.66666667,0.22222222,0.11111111","34,35,54"
mp-775433,Li2Ni(PS3)2,-0.8314085855411241,0.02745398520606,Li:0.30|Ni:0.15|P:0.15|S:0.45,"{'S', 'Ni', 'P', 'Li'}","Li,Ni,P,S","0.28571429,0.14285714,0.14285714,0.42857143","54,70,76,93"
mp-1019586,CaAl2SiO6,-3.42822187,0.016824049638882,Al:0.20|Ca:0.10|O:0.60|Si:0.10,"{'Al', 'O', 'Ca', 'Si'}","Al,Ca,O,Si","0.20000000,0.10000000,0.60000000,0.10000000","3,17,73,98"
mp-2861076,LiMnO2,-2.119882682816093,0.03998728125,Li:0.25|Mn:0.25|O:0.50,"{'O', 'Mn', 'Li'}","Li,Mn,O","0.25000000,0.25000000,0.50000000","54,61,73"
mp-775764,Li2FeF5,-2.8720099811458333,0.056004590451378,F:0.60|Fe:0.10|Li:0.25,"{'Fe', 'F', 'Li'}","F,Fe,Li","0.62500000,0.12500000,0.25000000","34,35,54"
mp-1204525,K2Sn(S2O7)3,-1.897640833983333,0.0,K:0.15|O:0.60|S:0.15|Sn:0.10,"{'Sn', 'O', 'K', 'S'}","K,O,S,Sn","0.16666667,0.58333333,0.16666667,0.08333333","51,73,93,100"
mp-1227657,Ca3MnO4,-2.95665365224138,0.03100333375,Ca:0.40|Mn:0.10|O:0.50,"{'O', 'Mn', 'Ca'}","Ca,Mn,O","0.37500000,0.12500000,0.50000000","17,61,73"
mp-26975,Li9Cr3P8O29,-2.701587921676384,0.0,Cr:0.05|Li:0.20|O:0.60|P:0.15,"{'O', 'P', 'Cr', 'Li'}","Cr,Li,O,P","0.06122449,0.18367347,0.59183673,0.16326531","25,54,73,76"
mp-1019530,Ba2P2O7,-3.223110419,0.0,Ba:0.20|O:0.65|P:0.20,"{'O', 'P', 'Ba'}","Ba,O,P","0.18181818,0.63636364,0.18181818","10,73,76"
mp-770715,Ga2WO6,-2.140316082222221,0.093953447916668,Ga:0.20|O:0.65|W:0.10,"{'O', 'W', 'Ga'}","Ga,O,W","0.22222222,0.66666667,0.11111111","39,73,113"
mp-568942,Lu5NiPb3,-0.479233872592595,0.0,Lu:0.55|Ni:0.10|Pb:0.35,"{'Lu', 'Ni', 'Pb'}","Lu,Ni,Pb","0.55555556,0.11111111,0.33333333","56,70,78"
mp-1228498,Ba2Sr(PO4)2,-3.294440575,0.008214068,Ba:0.25|O:0.50|P:0.10|Sr:0.10,"{'O', 'P', 'Sr', 'Ba'}","Ba,O,P,Sr","0.25000000,0.50000000,0.12500000,0.12500000","10,73,76,101"
mp-559346,K3Nb3Si2O13,-2.987607624607143,0.000335309285707,K:0.15|Nb:0.15|O:0.60|Si:0.10,"{'Nb', 'O', 'K', 'Si'}","K,Nb,O,Si","0.14285714,0.14285714,0.61904762,0.09523810","51,66,73,98"
mp-9397,HfTlCuSe3,-1.08691476172743,0.0,Cu:0.15|Hf:0.15|Se:0.50|Tl:0.15,"{'Cu', 'Se', 'Hf', 'Tl'}","Cu,Hf,Se,Tl","0.16666667,0.16666667,0.50000000,0.16666667","27,44,96,108"
mp-554238,CuBiSCl2,-0.6645855136875011,0.0370041118125,Bi:0.20|Cl:0.40|Cu:0.20|S:0.20,"{'Cu', 'Cl', 'S', 'Bi'}","Bi,Cl,Cu,S","0.20000000,0.40000000,0.20000000,0.20000000","13,21,27,93"
mp-1099669,KNa7V7MoO20,-2.269470942552922,0.085161924284717,K:0.05|Mo:0.05|Na:0.20|O:0.55|V:0.20,"{'Na', 'O', 'Mo', 'V', 'K'}","K,Mo,Na,O,V","0.02777778,0.02777778,0.19444444,0.55555556,0.19444444","51,62,65,73,112"
mp-755866,Mn3O5F,-1.942339070977012,0.070928718518496,F:0.10|Mn:0.35|O:0.55,"{'F', 'O', 'Mn'}","F,Mn,O","0.11111111,0.33333333,0.55555556","34,61,73"
mp-2715570,Na7Y2Ga2SiP5O24,-2.8005176455577923,0.056497878546747,Ga:0.05|Na:0.15|O:0.60|P:0.10|Si:0.00|Y:0.05,"{'Na', 'O', 'Si', 'Y', 'P', 'Ga'}","Ga,Na,O,P,Si,Y","0.04878049,0.17073171,0.58536585,0.12195122,0.02439024,0.04878049","39,65,73,76,98,115"
mp-1207659,YAg(WO4)2,-2.364985081388889,0.0,Ag:0.15|O:0.55|W:0.15|Y:0.15,"{'Ag', 'Y', 'O', 'W'}","Ag,O,W,Y","0.14285714,0.57142857,0.14285714,0.14285714","2,73,113,115"
mp-1178335,GaPtO2,-1.5332369231249992,0.065744718437499,Ga:0.25|O:0.50|Pt:0.25,"{'O', 'Ga', 'Pt'}","Ga,O,Pt","0.25000000,0.50000000,0.25000000","39,73,83"
mp-16909,K(MoO3)3,-1.999278806711538,0.0382139571978,K:0.20|Mo:0.20|O:0.60,"{'O', 'Mo', 'K'}","K,Mo,O","0.20000000,0.20000000,0.60000000","51,62,73"
mp-1195562,RbHS2O7,-1.866556462840908,0.0,H:0.10|O:0.65|Rb:0.10|S:0.20,"{'S', 'O', 'Rb', 'H'}","H,O,Rb,S","0.09090909,0.63636364,0.09090909,0.18181818","42,73,86,93"
mp-20606,Tb3In5S12,-1.356625217687499,0.006048900999999,In:0.25|S:0.60|Tb:0.15,"{'In', 'Tb', 'S'}","In,S,Tb","0.25000000,0.60000000,0.15000000","49,93,103"
mp-27774,NClO6,-0.4386477025,0.012752340390624,Cl:0.10|N:0.10|O:0.75,"{'O', 'Cl', 'N'}","Cl,N,O","0.12500000,0.12500000,0.75000000","21,64,73"
mp-6475,NaZr2(PO4)3,-3.167063734183772,0.0,Na:0.10|O:0.50|P:0.10|Zr:0.25,"{'Na', 'O', 'P', 'Zr'}","Na,O,P,Zr","0.12500000,0.50000000,0.12500000,0.25000000","65,73,76,118"
mp-1218938,SnPbSe2,-0.536617704531249,0.026441826874997,Pb:0.25|Se:0.50|Sn:0.25,"{'Sn', 'Se', 'Pb'}","Pb,Se,Sn","0.25000000,0.50000000,0.25000000","78,96,100"
mp-1080522,YSn3,-0.363508169999999,0.083411291249999,Sn:0.75|Y:0.25,"{'Sn', 'Y'}","Sn,Y","0.75000000,0.25000000","100,115"
mp-550944,Sr2Fe2Se2OF2,-2.352246551076388,0.010261624444442,F:0.20|Fe:0.20|O:0.10|Se:0.20|Sr:0.20,"{'O', 'Fe', 'F', 'Sr', 'Se'}","F,Fe,O,Se,Sr","0.22222222,0.22222222,0.11111111,0.22222222,0.22222222","34,35,73,96,101"
mp-676338,MgIn2O4,-2.271007043333332,0.021415139285715,In:0.30|Mg:0.15|O:0.55,"{'Mg', 'In', 'O'}","In,Mg,O","0.28571429,0.14285714,0.57142857","49,60,73"
mp-779092,Li24Ti11CrO36,-2.918359551342594,0.003124805659713,Cr:0.00|Li:0.35|O:0.50|Ti:0.15,"{'O', 'Ti', 'Cr', 'Li'}","Cr,Li,O,Ti","0.01388889,0.33333333,0.50000000,0.15277778","25,54,73,107"
mp-1219788,PrTaTiO6,-3.6162270658148152,0.0,O:0.65|Pr:0.10|Ta:0.10|Ti:0.10,"{'Ta', 'O', 'Pr', 'Ti'}","O,Pr,Ta,Ti","0.66666667,0.11111111,0.11111111,0.11111111","73,82,102,107"
mp-32899,Li2S,-1.42832419411616,0.075129093939395,Li:0.65|S:0.35,"{'S', 'Li'}","Li,S","0.66666667,0.33333333","54,93"
mp-8751,RbLiS,-1.344921642777777,0.0,Li:0.35|Rb:0.35|S:0.35,"{'S', 'Rb', 'Li'}","Li,Rb,S","0.33333333,0.33333333,0.33333333","54,86,93"
mp-761012,V3OF11,-2.8915418946666662,0.016406267166675,F:0.75|O:0.05|V:0.20,"{'F', 'O', 'V'}","F,O,V","0.73333333,0.06666667,0.20000000","34,73,112"
mp-560614,KLiSO4,-2.293875710083332,0.008812724642857,K:0.15|Li:0.15|O:0.55|S:0.15,"{'S', 'O', 'K', 'Li'}","K,Li,O,S","0.14285714,0.14285714,0.57142857,0.14285714","51,54,73,93"
mp-1113117,Cs3GaF6,-3.026964315646551,0.0,Cs:0.30|F:0.60|Ga:0.10,"{'Cs', 'F', 'Ga'}","Cs,F,Ga","0.30000000,0.60000000,0.10000000","26,34,39"
mp-1519635,Sr2EuWO6,-2.945197097000001,0.08374536799999,Eu:0.10|O:0.60|Sr:0.20|W:0.10,"{'W', 'O', 'Eu', 'Sr'}","Eu,O,Sr,W","0.10000000,0.60000000,0.20000000,0.10000000","33,73,101,113"
mp-723419,Sb2S19F12,-1.4195136338636352,0.0,F:0.35|S:0.60|Sb:0.05,"{'F', 'Sb', 'S'}","F,S,Sb","0.36363636,0.57575758,0.06060606","34,93,94"
mp-10225,NaVS2,-1.245827294094827,0.06075763642857,Na:0.25|S:0.50|V:0.25,"{'Na', 'V', 'S'}","Na,S,V","0.25000000,0.50000000,0.25000000","65,93,112"
mp-640597,Ce3(AgGe)4,-0.7313313396969671,0.0,Ag:0.20|Ce:0.60|Ge:0.20,"{'Ag', 'Ce', 'Ge'}","Ag,Ce,Ge","0.20000000,0.60000000,0.20000000","2,19,41"
mp-1234842,Sr8MgMn6O20,-2.539802012931034,0.09709385345641,Mg:0.05|Mn:0.15|O:0.55|Sr:0.25,"{'Mg', 'O', 'Mn', 'Sr'}","Mg,Mn,O,Sr","0.02857143,0.17142857,0.57142857,0.22857143","60,61,73,101"
mp-2625,U2C3,-0.290364521499998,0.0,C:0.60|U:0.40,"{'U', 'C'}","C,U","0.60000000,0.40000000","16,111"
mp-1177589,Li3MnFeCo(PO4)3,-2.47996852473141,0.02583637404762,Co:0.10|Fe:0.10|Li:0.25|Mn:0.10|O:0.35|P:0.10,"{'O', 'Fe', 'P', 'Li', 'Co', 'Mn'}","Co,Fe,Li,Mn,O,P","0.09090909,0.09090909,0.27272727,0.09090909,0.36363636,0.09090909","24,35,54,61,73,76"
mp-2355707,NbSeI,-1.021775166614582,0.0,I:0.35|Nb:0.35|Se:0.35,"{'I', 'Nb', 'Se'}","I,Nb,Se","0.33333333,0.33333333,0.33333333","48,66,96"
mp-758479,LiP2WO8,-2.500814100009921,0.061262065763867,Li:0.10|O:0.65|P:0.15|W:0.10,"{'O', 'P', 'W', 'Li'}","Li,O,P,W","0.08333333,0.66666667,0.16666667,0.08333333","54,73,76,113"
mp-557364,CdB2F8,-2.890806871818182,0.0,B:0.20|Cd:0.10|F:0.75,"{'F', 'Cd', 'B'}","B,Cd,F","0.18181818,0.09090909,0.72727273","9,18,34"
mp-861716,Li2Fe2(SiO3)3,-2.643430484895834,0.062108455052085,Fe:0.25|Li:0.25|O:0.40|Si:0.10,"{'Fe', 'O', 'Si', 'Li'}","Fe,Li,O,Si","0.25000000,0.25000000,0.37500000,0.12500000","35,54,73,98"
mp-866177,YbAgPd2,-0.6966689650000001,0.041067780312495,Ag:0.25|Pd:0.50|Yb:0.25,"{'Ag', 'Yb', 'Pd'}","Ag,Pd,Yb","0.25000000,0.50000000,0.25000000","2,79,116"
mp-755562,LiMnO2,-2.124380160316093,0.035489803749999,Li:0.25|Mn:0.25|O:0.50,"{'O', 'Mn', 'Li'}","Li,Mn,O","0.25000000,0.25000000,0.50000000","54,61,73"
mp-1217982,SrNdMnO4,-2.98013788934729,0.0274828641741,Mn:0.15|Nd:0.15|O:0.55|Sr:0.15,"{'O', 'Mn', 'Nd', 'Sr'}","Mn,Nd,O,Sr","0.14285714,0.14285714,0.57142857,0.14285714","61,67,73,101"
mp-780313,LiVP3(H7O8)2,-1.801291367421769,0.038274637267387,H:0.35|Li:0.05|O:0.40|P:0.15|V:0.05,"{'O', 'V', 'P', 'Li', 'H'}","H,Li,O,P,V","0.35000000,0.05000000,0.40000000,0.15000000,0.05000000","42,54,73,76,112"
mp-1065,LaSb,-1.530235762500002,0.0,La:0.50|Sb:0.50,"{'La', 'Sb'}","La,Sb","0.50000000,0.50000000","53,94"
mp-1220260,Nd3Sm(GaO3)4,-3.060264378375,0.036229229708331,Ga:0.10|Nd:0.40|O:0.40|Sm:0.10,"{'O', 'Nd', 'Ga', 'Sm'}","Ga,Nd,O,Sm","0.12500000,0.37500000,0.37500000,0.12500000","39,67,73,99"
mp-1216790,V2MoO8,-2.141442864545455,0.015077154431816,Mo:0.10|O:0.75|V:0.20,"{'V', 'O', 'Mo'}","Mo,O,V","0.09090909,0.72727273,0.18181818","62,73,112"
mp-19047,MgMoO4,-2.406204404583332,0.0,Mg:0.15|Mo:0.15|O:0.65,"{'Mg', 'O', 'Mo'}","Mg,Mo,O","0.16666667,0.16666667,0.66666667","60,62,73"
mp-600018,SiO2,-3.255606931111112,0.017224412777778,O:0.65|Si:0.35,"{'O', 'Si'}","O,Si","0.66666667,0.33333333","73,98"
mp-721328,CaAsH3O5,-1.944815811249999,0.014152918660712,As:0.10|Ca:0.10|H:0.30|O:0.50,"{'H', 'O', 'Ca', 'As'}","As,Ca,H,O","0.10000000,0.10000000,0.30000000,0.50000000","6,17,42,73"
mp-21400,Ga3Pt2,-0.5968488764999991,0.003775965500002,Ga:0.60|Pt:0.40,"{'Ga', 'Pt'}","Ga,Pt","0.60000000,0.40000000","39,83"
mp-974058,LiCu3,0.014286865833334,0.025561489999999,Cu:0.75|Li:0.25,"{'Cu', 'Li'}","Cu,Li","0.75000000,0.25000000","27,54"
mp-1218100,Ta3NbV4O20,-2.845496595071428,0.000233922053578,Nb:0.05|O:0.70|Ta:0.10|V:0.15,"{'Nb', 'V', 'O', 'Ta'}","Nb,O,Ta,V","0.03571429,0.71428571,0.10714286,0.14285714","66,73,102,112"
mp-773989,LiTiFeO4,-2.606658436666666,0.034393634081634,Fe:0.15|Li:0.15|O:0.55|Ti:0.15,"{'Fe', 'O', 'Ti', 'Li'}","Fe,Li,O,Ti","0.14285714,0.14285714,0.57142857,0.14285714","35,54,73,107"
mp-1173819,Na3Cd4P6H10(ClO8)3,-2.0604439074899,0.0,Cd:0.10|Cl:0.05|H:0.30|Na:0.10|O:0.25|P:0.20,"{'Na', 'O', 'Cd', 'Cl', 'P', 'H'}","Cd,Cl,H,Na,O,P","0.12500000,0.03125000,0.31250000,0.09375000,0.25000000,0.18750000","18,21,42,65,73,76"
mp-1047770,AlCu(WO4)2,-2.178751105,0.08769742,Al:0.15|Cu:0.15|O:0.55|W:0.15,"{'Al', 'O', 'Cu', 'W'}","Al,Cu,O,W","0.14285714,0.14285714,0.57142857,0.14285714","3,27,73,113"
mp-757667,LiMnPO4,-2.551470609534365,0.081958123809518,Li:0.15|Mn:0.15|O:0.55|P:0.15,"{'O', 'Mn', 'P', 'Li'}","Li,Mn,O,P","0.14285714,0.14285714,0.57142857,0.14285714","54,61,73,76"
mp-1202367,Nd11Sn10,-0.7597649158333311,0.0,Nd:0.50|Sn:0.50,"{'Sn', 'Nd'}","Nd,Sn","0.52380952,0.47619048","67,100"
mp-27785,TiBr2,-1.393762114444443,0.073442903194446,Br:0.65|Ti:0.35,"{'Ti', 'Br'}","Br,Ti","0.66666667,0.33333333","15,107"
mp-1216327,VFe3Si4,-0.4139688775,0.069344803229165,Fe:0.40|Si:0.50|V:0.10,"{'Fe', 'V', 'Si'}","Fe,Si,V","0.37500000,0.50000000,0.12500000","35,98,112"
mp-5292,Ca(SiNi)2,-0.6166805160000031,0.0,Ca:0.35|Ni:0.35|Si:0.35,"{'Ni', 'Ca', 'Si'}","Ca,Ni,Si","0.33333333,0.33333333,0.33333333","17,70,98"
mp-562504,Cs2GaP3O10,-2.654725820671182,0.0,Cs:0.10|Ga:0.05|O:0.60|P:0.20,"{'Cs', 'O', 'P', 'Ga'}","Cs,Ga,O,P","0.12500000,0.06250000,0.62500000,0.18750000","26,39,73,76"
mp-759303,CsB10H13C,-0.310635348702872,0.033705611750596,B:0.40|C:0.05|Cs:0.05|H:0.50,"{'Cs', 'H', 'C', 'B'}","B,C,Cs,H","0.40000000,0.04000000,0.04000000,0.52000000","9,16,26,42"
mp-19943,YCuSb2,-0.6912010337500011,0.001976408749996,Cu:0.25|Sb:0.50|Y:0.25,"{'Cu', 'Y', 'Sb'}","Cu,Sb,Y","0.25000000,0.50000000,0.25000000","27,94,115"
mp-20074,SrIn2,-0.441040342777775,0.0,In:0.65|Sr:0.35,"{'In', 'Sr'}","In,Sr","0.66666667,0.33333333","49,101"
mp-7101,Ce(AlGe)2,-0.407976716,0.012401225499997,Al:0.35|Ce:0.35|Ge:0.35,"{'Al', 'Ce', 'Ge'}","Al,Ce,Ge","0.33333333,0.33333333,0.33333333","3,19,41"
mp-1374437,MgNiP2O7,-2.576967975616882,0.027241425795459,Mg:0.10|Ni:0.10|O:0.65|P:0.20,"{'Mg', 'O', 'Ni', 'P'}","Mg,Ni,O,P","0.09090909,0.09090909,0.63636364,0.18181818","60,70,73,76"
mp-1302313,Li5Mn2Fe3O10,-1.987939443876436,0.042970590374999,Fe:0.15|Li:0.25|Mn:0.10|O:0.50,"{'Fe', 'O', 'Mn', 'Li'}","Fe,Li,Mn,O","0.15000000,0.25000000,0.10000000,0.50000000","35,54,61,73"
mp-1193083,Mn20(WC2)3,-0.015320274377323,0.027868033607216,C:0.10|Mn:0.85|W:0.05,"{'Mn', 'W', 'C'}","C,Mn,W","0.08695652,0.86956522,0.04347826","16,61,113"
mp-603406,CoH21C2N6Cl2O5,-0.820959465506757,0.035523425056304,C:0.05|Cl:0.05|Co:0.05|H:0.55|N:0.15|O:0.15,"{'O', 'C', 'Cl', 'H', 'Co', 'N'}","C,Cl,Co,H,N,O","0.05405405,0.05405405,0.02702703,0.56756757,0.16216216,0.13513514","16,21,24,42,64,73"
mp-1210375,Na2ZrSi4H4O13,-2.714522347614943,0.000844351249998,H:0.15|Na:0.10|O:0.55|Si:0.15|Zr:0.05,"{'Na', 'O', 'Zr', 'Si', 'H'}","H,Na,O,Si,Zr","0.16666667,0.08333333,0.54166667,0.16666667,0.04166667","42,65,73,98,118"
mp-5487,Sr3SiO5,-3.339431164444443,0.005615511388882,O:0.55|Si:0.10|Sr:0.35,"{'O', 'Si', 'Sr'}","O,Si,Sr","0.55555556,0.11111111,0.33333333","73,98,101"
mp-983559,CePmZn2,-0.248268974374998,0.0,Ce:0.25|Pm:0.25|Zn:0.50,"{'Ce', 'Pm', 'Zn'}","Ce,Pm,Zn","0.25000000,0.25000000,0.50000000","19,80,117"
mp-23927,TiH12(NF2)4,-1.5671283391333342,0.073579631199982,F:0.10|H:0.75|N:0.05|Ti:0.05,"{'F', 'Ti', 'N', 'H'}","F,H,N,Ti","0.12500000,0.75000000,0.06250000,0.06250000","34,42,64,107"
mp-755016,V3(O2F)2,-2.705259025,0.037146754444458,F:0.15|O:0.35|V:0.50,"{'F', 'O', 'V'}","F,O,V","0.16666667,0.33333333,0.50000000","34,73,112"
mp-505483,SmGePt,-1.105550476666664,0.0,Ge:0.35|Pt:0.35|Sm:0.35,"{'Pt', 'Ge', 'Sm'}","Ge,Pt,Sm","0.33333333,0.33333333,0.33333333","41,83,99"
mp-1215510,Zr2Al3Co,-0.5212570349999971,0.008885999352942,Al:0.50|Co:0.15|Zr:0.35,"{'Al', 'Co', 'Zr'}","Al,Co,Zr","0.50000000,0.16666667,0.33333333","3,24,118"
mp-1191176,Zr3AlAu2,-0.5780230589725951,0.024258662500002,Al:0.15|Au:0.35|Zr:0.50,"{'Al', 'Zr', 'Au'}","Al,Au,Zr","0.16666667,0.33333333,0.50000000","3,8,118"
mp-1468,P4S3,-0.15439880469175,0.0,P:0.55|S:0.45,"{'P', 'S'}","P,S","0.57142857,0.42857143","76,93"
mp-758403,LiP3W2O13,-2.461674574855889,0.063388136271903,Li:0.05|O:0.70|P:0.15|W:0.10,"{'O', 'P', 'W', 'Li'}","Li,O,P,W","0.05263158,0.68421053,0.15789474,0.10526316","54,73,76,113"
mp-999269,RbSmTe2,-1.609176243958335,0.0,Rb:0.25|Sm:0.25|Te:0.50,"{'Rb', 'Sm', 'Te'}","Rb,Sm,Te","0.25000000,0.25000000,0.50000000","86,99,105"
mp-1209267,Rb2VF6,-3.074937565,0.030592332222221,F:0.65|Rb:0.20|V:0.10,"{'F', 'Rb', 'V'}","F,Rb,V","0.66666667,0.22222222,0.11111111","34,86,112"
mp-569804,Er5Zr3(Ni4As3)4,-0.8188898791666661,0.0,As:0.20|Er:0.35|Ni:0.25|Zr:0.20,"{'Er', 'Ni', 'Zr', 'As'}","As,Er,Ni,Zr","0.20000000,0.33333333,0.26666667,0.20000000","6,31,70,118"
